norwegian resistance 	 84
central leader 	 1
mid-norway 	 2
norwegian legation 	 16
legation 	 67
mid-norway department 	 1
post-war career 	 23
norwegian merchant 	 3
parliamentary group 	 168
junior solicitor 	 5
monetary compensation 	 24
fifteenth episode 	 10
conflicted 	 64
legal case 	 70
mutual fund 	 31
strong set 	 2
several commentators 	 16
commentators 	 356
additional episodes 	 16
ensemble performances 	 2
previous episode 	 56
watched television 	 14
emotional reunion 	 2
vega 	 211
ankle monitor 	 1
infidelity 	 110
federal investigator 	 1
imprisonment 	 846
junior associate 	 4
second chair 	 3
senior partner 	 55
mustachioed 	 2
mustachioed country 	 1
strict principle 	 1
spousal 	 26
spousal privilege 	 1
firm's investigator 	 1
political operatives 	 4
foul language 	 12
conflicted wife 	 1
past infidelity 	 1
ongoing drama. 	 1
drama. 	 11
naive deer 	 1
cowboy-like 	 1
cowboy-like figure 	 1
morals 	 140
unfortunate name 	 1
joke 	 379
rouge 	 392
candid 	 62
empty pages 	 1
simulcast 	 134
same timeslot 	 2
considerable grace 	 2
strong balance 	 4
domestic drama 	 2
sexual tension 	 30
non-touching 	 1
non-touching people 	 1
two-dimensional mean 	 1
admirable character 	 1
outstanding episode 	 1
amusing 	 98
amusing plotline 	 1
plotline 	 31
onscreen 	 68
annual group 	 4
selected jury 	 1
exemplary 	 120
exemplary projects 	 2
visual-led 	 1
visual-led book 	 1
award categories 	 21
graphic designer 	 86
international education 	 35
academic degree 	 12
swedish university 	 4
swedish bank 	 2
educational outcomes 	 9
traditional classroom 	 8
academic businesses 	 1
separate divisions 	 7
main divisions 	 7
affiliated organizations 	 10
not-for-profit business 	 1
notable projects 	 58
official supplier 	 8
supplier 	 341
same capacity 	 99
decision-making processes 	 34
social challenge 	 2
regional challenges 	 2
fourth daughter 	 28
childbirth 	 115
previous abbess 	 1
scandalous 	 62
scandalous brother 	 1
royal permission 	 10
lorraine princesses 	 1
dich 	 14
cantata 	 98
festive service 	 1
recent sources 	 4
autographed score 	 1
200th anniversary 	 54
latter work's 	 1
work's 	 49
former cantata 	 1
second movement 	 136
festive occasion 	 3
four-part choir 	 18
psalm 	 144
festive cantata 	 1
solo voice 	 30
full orchestra 	 37
solo violin 	 16
tenor recitative 	 4
recitative 	 29
future blessings 	 1
final chorale 	 1
chorale 	 158
official neighborhood 	 20
entire neighborhood 	 8
public housing 	 162
racial conflict 	 6
ladies' 	 174
women's figure 	 1
twenty-one women 	 2
eleven countries 	 24
american skaters 	 12
significant injury 	 1
temporary seating 	 20
ladies' competition 	 6
first figure 	 27
compulsory figures 	 16
heavy snowstorm 	 3
snowstorm 	 38
skaters' 	 1
skaters' tracings 	 1
tracings 	 5
judges' 	 64
judges' first-place 	 1
first-place 	 52
second discipline 	 6
free skating 	 57
final program 	 8
left skate 	 1
kennel 	 55
canine 	 62
all-encompassing kennel 	 1
'all-breed 	 1
'all-breed clubs' 	 1
clubs' 	 22
purebred 	 15
purebred dogs 	 2
mixed-breed 	 3
mixed-breed dogs 	 1
tempelhof-schöneberg 	 11
tempelhof-schöneberg constituency 	 1
ulrich-von-hutten-gymnasium 	 1
general conscription 	 3
conscription 	 133
scholarship program 	 50
legitimated 	 9
legitimated element 	 1
european integration 	 54
regional chairman 	 4
federal elections 	 41
direct votes 	 1
sub-committee 	 53
european law 	 112
alternate member 	 8
internal affairs 	 117
economic policy 	 108
german-american 	 61
dual command 	 1
other commanders 	 22
chinese chronicles 	 2
heretical sect 	 3
250-watt 	 2
250-watt signal 	 1
000-watt 	 5
000-watt signal 	 1
regional reach 	 2
young radio 	 1
evening news 	 72
middle-of-the-road 	 6
middle-of-the-road format 	 1
contemporary format 	 24
sister country 	 1
callsign 	 35
erstwhile competitor 	 1
new owners 	 321
minimal interruption 	 4
thinly-veiled 	 4
direct competitor 	 12
station's transmission 	 2
reduced power 	 5
interruptions 	 50
unrelated 	 312
within weeks 	 42
non-league clubs 	 30
long-term contract 	 40
first trophy 	 13
minimum requirements 	 9
former club 	 930
non-footballing 	 3
non-footballing life 	 1
patented subpixel 	 1
subpixel 	 16
electronic device 	 30
subpixel layouts 	 1
proprietary algorithms 	 1
subpixel rendering 	 10
stripe 	 155
geometric layout 	 1
prototypical subpixel 	 1
quincunx 	 3
quincunx comprising 	 1
red subpixels 	 1
subpixels 	 24
green subpixels 	 25
central blue 	 2
human retina 	 1
equal numbers 	 9
blue colors 	 7
blue subpixels 	 36
several prototype 	 3
asian liquid 	 1
green pixels 	 4
blue pixels 	 10
human eye 	 42
high resolution 	 138
chroma 	 24
chroma signal 	 1
adaptive subpixel 	 1
spatial frequencies 	 6
diagonal 	 135
blue channels 	 1
filter 	 349
digital cameras 	 62
extra subpixel 	 1
clear area 	 9
only purpose 	 7
bright image 	 3
white subpixel 	 4
high-resolution luminance 	 1
human eyes' 	 1
eyes' 	 12
green-sensing 	 1
green-sensing cone 	 1
combined effect 	 11
lower-resolution 	 3
lower-resolution chroma 	 1
biological mechanisms 	 2
human vision 	 4
same resolution 	 12
converter 	 116
saturated color 	 6
simultaneous contrast 	 1
desaturated 	 3
desaturated colors 	 1
desaturated color 	 1
white text 	 4
early controversy 	 1
flat panel 	 26
other school 	 132
same measurement 	 2
pixel structure 	 1
same pixel 	 2
'shady 	 2
'shady practice' 	 1
practice' 	 4
cathode 	 61
full color 	 54
inaccurate colours 	 1
poor viewing 	 2
unreadable 	 8
unreadable text 	 1
other technologies 	 72
second advantage 	 5
rectangular grids 	 1
grids 	 73
red pixels 	 1
single line 	 78
uniform colours 	 1
american engineer 	 40
recorders 	 86
ceramic ball 	 5
spark 	 202
invaluable machine 	 1
industrial grinding 	 1
white pigment 	 3
pigment 	 105
mid 1970s 	 40
automatic transmissions 	 10
one-wheeled 	 4
one-wheeled vehicle 	 1
subtle singers 	 1
public performance 	 67
universal teacher 	 1
banshite 	 1
banshite dekechhe 	 1
dekechhe 	 1
private elementary 	 16
nearby communities 	 12
after-school programs 	 4
nursery school 	 29
possible framework 	 1
peaceful resolution 	 8
liberian 	 74
embargo 	 124
international organisations 	 141
original ancestry 	 1
mythical emperor 	 2
male-line 	 17
official titles 	 9
known sons 	 4
father's vacation 	 1
confucian classics 	 10
poor students 	 8
vegetarian 	 135
vegetarian meals 	 3
meat today 	 1
special examination 	 10
imperial history 	 22
imperial government 	 640
several terms 	 17
prefectural 	 76
prefectural prefects 	 10
eastern capital 	 75
various shipping 	 5
capable chancellor 	 1
yangtze-huai 	 3
yangtze-huai region 	 6
pei's 	 13
frank comments 	 1
honorary titles 	 10
different tone 	 30
gracious 	 48
capable calligrapher 	 1
middle age 	 36
animal products 	 9
many desires 	 1
dharma names 	 1
mediated discourse 	 2
specialised form 	 2
linguistic discourse 	 1
nexus 	 201
discourse analysts 	 1
useful contexts 	 1
nexus analysis 	 3
social action 	 28
long-span 	 3
long-span timescales 	 1
timescales 	 19
linguistic studies 	 9
coastal processes 	 1
statistical techniques 	 3
such analyses 	 1
controversial research 	 2
long-term persistence 	 1
climatic variations 	 2
western edge 	 79
first cox 	 1
rowing coach 	 6
german scholar 	 28
aquatic coach 	 1
choppy 	 17
choppy stroke 	 1
specializations 	 37
combustion 	 287
chemical process 	 9
heat transfer 	 61
appointed member 	 27
industrial furnaces 	 4
thermophysical 	 4
thermophysical material 	 1
undo 	 39
massive tour 	 1
acoustic cover 	 3
major fast 	 2
initial directorship 	 1
directorship 	 67
local cultures 	 10
african independence 	 4
dialectic study 	 1
kamala 	 44
common people 	 70
direct linkage 	 2
self-taught aviator 	 1
several flights 	 22
aerial shows 	 1
1911-1912 	 3
primary flights 	 1
sable airstrip 	 1
airstrip 	 92
primitive airfield 	 1
early contributions 	 4
different account 	 5
light breeze 	 2
first ceremony 	 4
professional excellence 	 10
social impact 	 28
social initiatives 	 11
mobile etc 	 1
young volunteers 	 8
social development' 	 1
development' 	 8
live development 	 1
outstanding children 	 3
initiative focussing 	 1
urban youth 	 12
initiative working 	 2
entrepreneurial projects-both 	 1
projects-both 	 1
social entrepreneurship 	 18
summits 	 116
large pool 	 16
young minds 	 5
soft skills 	 9
underprivileged children 	 18
executive posts 	 3
professional commitments 	 3
prominent news 	 4
24-hour news 	 6
intrepid 	 35
intrepid qualities 	 1
major news 	 27
popular programmes 	 3
long stint 	 11
good morning 	 109
special interviews 	 2
many editors 	 1
academic career 	 1380
social entrepreneur 	 19
academic stint 	 1
academic book 	 7
various books 	 20
various institutes 	 6
many fellowships 	 2
global online 	 3
environmental science 	 40
journal titles 	 1
collective name 	 23
sister programs 	 1
additional countries 	 4
certain criteria 	 22
free access 	 86
eligible countries 	 3
significant levels 	 5
large cities 	 168
poor localities 	 1
low-price 	 1
low-price access 	 1
special recognition 	 38
freelance basis 	 10
latter award 	 5
thousand-mile 	 1
thousand-mile stare 	 1
stare 	 67
american string 	 5
first rehearsal 	 5
ensemble playing. 	 1
playing. 	 11
strings program 	 1
hickory 	 114
armada 	 123
airborne wind 	 10
useful loads 	 1
free-flight 	 3
free-flight aircraft 	 1
free-flight mode 	 1
cylindrical equal-area 	 8
equal-area 	 15
equal-area projection 	 7
equal area 	 5
cylindrical projections 	 18
vertical lines 	 48
horizontal lines 	 18
radial lines 	 3
parallel lines 	 26
concentric 	 115
concentric circles 	 19
unfolding 	 62
chosen latitude 	 1
equator's 	 1
equator's scale 	 1
north-south stretching 	 1
north-south compression 	 2
compression 	 330
east-west stretching 	 1
equal-area cylindrical 	 1
north-south distances 	 1
identical latitudes 	 1
opposite sign 	 1
central meridian 	 1
standard latitude 	 1
equivalent formula 	 2
simplified formula 	 1
uniform scaling 	 1
scaling 	 92
various specializations 	 3
standard parallels 	 4
same distance 	 21
equal-area cylindric 	 1
various ratios 	 3
ratios 	 151
hyperelliptical 	 1
hyperelliptical projection 	 1
further generalization 	 2
american golf 	 3
current head 	 592
three-sport 	 10
three-sport standout 	 2
three-year varsity 	 10
fur trappers 	 6
trappers 	 67
noted painter 	 6
indian tribes 	 94
psychological tension 	 1
trapper 	 82
own lifetime 	 10
indian art 	 26
wild pictures 	 1
black sea 	 186
sensitive artist 	 1
possible stroke 	 1
immersive 	 59
in-home 	 19
in-home events 	 1
invited guests 	 17
exclusive content 	 6
numerous industry 	 8
main competition 	 102
physical activity 	 546
palladian 	 45
palladian mansion 	 1
yellow bricks 	 8
later adaptations 	 1
fireplaces 	 73
different owners 	 10
new mansion 	 3
close associations 	 3
naval establishment 	 2
many materials 	 14
further work 	 96
much damage 	 111
family-owned firm 	 1
main facade 	 70
central pediment 	 6
south facing 	 7
bow windows 	 2
polygon 	 53
12-sided 	 1
12-sided arrangement 	 1
hi-tech 	 38
hi-tech workspace 	 1
workspace 	 39
historic mansions 	 3
select number 	 20
disarmament 	 138
assisted resettlement 	 1
phased transition 	 1
further financing 	 1
commercial military-grade 	 1
military-grade 	 7
military agencies 	 5
national laboratories 	 20
industrial manufacturers 	 1
binary patterns 	 4
complementary passes.. 	 1
passes.. 	 1
mountaineer 	 63
wild ones 	 3
new routes 	 26
south face 	 75
smooth wall 	 1
direct ascent 	 1
lunatic's 	 1
lunatic's needle 	 1
needle 	 129
fixed ropes 	 3
unprotected 	 59
unprotected layback 	 1
layback 	 1
diagonal crack 	 1
good piton 	 1
piton 	 6
electrical storm 	 4
direttissima 	 3
direttissima route 	 1
tough streets 	 1
upbringing 	 129
toughness 	 41
formidable wrestler 	 1
local café 	 1
incredible alacrity 	 1
alacrity 	 22
reflexes 	 48
fellow climber 	 2
climber 	 78
dorm 	 64
mean banjo 	 1
banjo 	 162
fantastic climber 	 1
rare example 	 29
natural climber 	 1
foolish risks 	 1
cautious 	 102
responsible companion 	 1
electrical lineman 	 2
german title 	 102
national character 	 10
german clubs 	 10
german players 	 5
frequent player 	 2
placed teams 	 44
best-of-seven mode 	 1
best-of-five mode 	 4
second league 	 351
best-of-three mode 	 1
canadian mystery 	 6
canadian wilderness 	 2
wilderness 	 689
urban frenzy 	 1
failed marriage 	 7
remote wilderness 	 5
murderous 	 83
murderous intrigue. 	 1
intrigue. 	 2
various mystery 	 1
former career 	 6
major computer 	 2
own management 	 9
avid supporter 	 12
environmental causes 	 9
poodle 	 14
theoretical computer 	 20
following guarantees 	 1
different definition 	 3
distributed computing 	 114
formal proof 	 2
last claim 	 1
first assault 	 10
nazi invaders 	 3
side effect 	 41
sino-soviet 	 7
sino-soviet border 	 2
naval duties 	 2
memorial plaque 	 74
large-scale sculptures 	 2
military family 	 29
wax-soaked 	 1
wax-soaked materials 	 1
ribbons 	 96
abstract sculptures 	 2
industrial materials 	 5
delicate wax 	 1
personal stories 	 20
political events 	 29
magical quality 	 2
personal associations 	 2
own blend 	 1
satin ribbons 	 1
modern recital 	 1
artec 	 1
artec consultants 	 1
mechanical systems 	 23
extraneous sound. 	 1
limited number 	 1233
chicago-based 	 58
chicago-based subsidiary 	 1
new anchor 	 6
tenant locations 	 1
regional shopping 	 28
first project 	 114
developed malls 	 1
general growth 	 6
additional profit 	 1
notable shopping 	 1
hard courts 	 47
best-performing 	 14
popular exhibition 	 2
ranking points 	 7
ranking system 	 29
official tournaments 	 4
only match 	 22
further match 	 2
leveson-gower's 	 1
leveson-gower's brother 	 1
general assignment 	 20
fill-in 	 44
fill-in anchor 	 6
weekday morning 	 13
published essayist 	 2
homeward 	 20
untimely death 	 45
frequent emcee 	 1
emcee 	 50
london-based arts 	 1
several projects 	 54
exceptional artists 	 1
resonant 	 83
resonant works 	 1
unusual places 	 2
condemned council 	 1
certain works 	 3
longer-term 	 23
longer-term remit 	 1
remit 	 68
online stream 	 2
glacial water 	 1
writers' residency 	 1
former salt 	 2
industrial complex 	 25
notable patrons 	 3
special angels 	 1
collaborative projects 	 34
specific communities 	 4
mental distress 	 5
young parents 	 4
superlative 	 22
same meeting 	 12
other kids 	 30
different trainers 	 1
flat winners 	 1
major successes 	 16
skeletal features 	 4
large tooth 	 1
posterior process 	 2
dentary 	 16
dentary bone 	 3
skeletal elements 	 3
lizard-like 	 4
lizard-like creature 	 1
small lizards 	 3
strong legs 	 44
distinct vertebrae 	 1
terrestrial reptile 	 1
reptile 	 81
patient feeding 	 1
specimens infers 	 1
classic country 	 25
such venues 	 51
conductors 	 215
critical reaction 	 41
chronological order 	 309
symphonies 	 110
many films 	 114
notable actor 	 4
different books 	 5
adagio 	 21
instructional videos 	 11
adagio classes 	 1
male dancers 	 11
promotional title 	 4
cold cash 	 1
promotional abbreviation 	 1
new title 	 142
bosnian footballer 	 6
professional team 	 98
serbian side 	 20
albanian politician 	 4
wealthy merchant 	 18
physical sciences 	 37
patriotic figure 	 1
deputy editor 	 37
academic conference 	 17
albanian alphabet 	 4
albanian communities 	 1
late 1918 	 10
partial amnesty 	 1
great honors 	 3
successful rowing 	 1
clerical vestments 	 1
vestments 	 24
long vest 	 1
vest 	 95
clerical fashion 	 2
99-seat 	 4
99-seat theatre 	 2
single story 	 20
nearby streetcar 	 2
interurban 	 47
interurban lines 	 4
short line 	 33
old equipment 	 4
ongoing dialogue 	 18
supranational 	 8
supranational institutions 	 4
bilateral relations 	 472
sovereign member 	 8
populous democracy 	 1
strategic partnerships 	 15
foremost areas 	 1
cultural exchanges 	 57
eu-india 	 19
eu-india cooperation 	 1
civil protection 	 32
humanitarian relief 	 17
man-made crisis 	 1
donor 	 309
in-field 	 7
in-field deployment 	 1
prominent universities 	 5
computer-aided 	 33
française d'extrême-orient 	 1
d'extrême-orient 	 2
archeological heritage 	 2
co-financing 	 12
scientific experiments 	 7
geosynchronous 	 46
geosynchronous transfer 	 18
orbits 	 124
dipole 	 36
quadrupole 	 47
quadrupole magnets 	 1
magnets 	 69
magnet 	 298
atmospheric neutrinos 	 1
neutrinos 	 5
cosmic rays 	 55
in-kind 	 14
in-kind commitments 	 1
mid-sized 	 37
european multinational 	 2
multinational companies 	 20
global technology 	 6
several niche 	 1
rail transportation 	 17
military hardware 	 9
vibrant student-exchange 	 1
student-exchange 	 1
joint research 	 24
widespread acclaim 	 36
important destination 	 8
indian students 	 57
prime destination 	 1
traditional medicine 	 56
indian tourists 	 4
indian movies 	 16
outdoor locations 	 3
european destinations 	 6
regular entrants 	 1
european locations 	 4
lavish weddings 	 1
indian billionaires 	 1
billionaires 	 17
industrial engineering 	 56
quality-price 	 2
quality-price competition 	 1
innovative goods 	 1
structural shortcomings 	 1
shortcomings 	 111
regulatory difficulties 	 1
universal recognition 	 3
european expatriates 	 1
expatriates 	 97
medium-sized enterprises 	 24
joint ventures 	 61
indian partners 	 2
kick-off 	 54
kick-off phase 	 1
european actors 	 2
acting careers 	 4
indian economy 	 48
large economy 	 1
economic forecasts 	 2
bloc 	 297
indian trade 	 5
total trade 	 30
eu-india trade 	 5
annual trade 	 7
commercial services 	 11
absolute terms 	 9
past couple 	 16
bilateral trade 	 54
commercial presence 	 1
market-share 	 5
1996-97 	 31
indian exports 	 2
indian imports 	 2
indian diaspora 	 36
indian conglomerate 	 2
conglomerate 	 163
value-creating 	 2
value-creating operations 	 1
geopolitical 	 66
global power 	 7
economic strength 	 3
dividend 	 62
regional powers 	 21
peripheral influence 	 1
global discussions 	 2
radical reordering 	 1
reordering 	 9
minor powers 	 1
new partnerships 	 4
national interests 	 36
political goals 	 16
consensual 	 67
consensual view 	 1
foreseeable 	 44
foreseeable future 	 20
uncontested 	 41
uncontested supremacy 	 1
supremacy 	 196
high table 	 8
american think-tanks 	 1
think-tanks 	 4
american primacy 	 1
primacy 	 99
global affairs 	 20
steady stream 	 54
russian annexation 	 10
colonial borders 	 1
non-state 	 21
forceful 	 73
forceful assertion 	 1
political significance 	 13
electorates 	 354
traditional dynamics 	 1
electoral politics 	 11
political spectrum 	 132
senior government 	 78
corporate offices 	 19
combined effects 	 45
european sovereign 	 14
european migration 	 1
future state 	 26
intrinsic 	 145
intrinsic weaknesses 	 1
strategic entente 	 1
transatlantic perspective 	 1
political interference 	 30
normative 	 54
normative power 	 1
multi-polar 	 6
multi-polar world 	 12
developmental aid 	 2
maritime escort 	 1
military exercises 	 26
budgetary 	 79
geopolitical constraints 	 1
traditional market 	 12
substitution 	 176
manufactured goods 	 46
regional suppliers 	 1
market-share drop 	 1
rare joint 	 4
european member-states 	 1
member-states 	 2
common problems 	 26
immediate neighbourhood 	 4
total war 	 26
joint appeal 	 1
controversial actions 	 2
exhaust 	 269
europe-wide acceptance 	 1
widespread dismay 	 1
punitive 	 140
normative model 	 1
german officials 	 10
private citizens 	 78
revelations 	 167
global level 	 120
industrial scale 	 20
special software 	 5
german industry 	 8
geopolitical power 	 1
refocus 	 15
unchecked 	 35
unchecked rise 	 1
assertive 	 37
assertive manoeuvring 	 1
eurasian continent 	 8
european colonial 	 7
nine-dotted 	 1
nine-dotted line 	 1
elastic 	 137
technological transformations 	 1
unintended repercussions 	 1
historic rivalries 	 1
proxy war 	 4
global powers 	 4
middle-eastern 	 12
middle-eastern turmoil 	 1
indian nationals 	 8
bedrock 	 87
country's future 	 3
universal access 	 11
national policies 	 22
diversified economy 	 2
primary focus 	 234
economic diplomacy 	 1
ongoing turmoils 	 1
turmoils 	 9
rebel groups 	 19
extremist 	 76
islamic state 	 50
bitter harvest 	 1
flawed policies 	 1
arab countries 	 46
unprecedented violence 	 2
human suffering 	 10
european economy 	 3
doubts 	 236
economic recovery 	 108
asian affairs 	 10
asian countries 	 1245
colonial past 	 9
bitter lessons 	 2
external powers 	 4
multipolar 	 4
multipolar world 	 2
western sanctions 	 3
russian finances 	 1
economic union 	 5
increased attention 	 12
sino-indian 	 15
prominent displays 	 1
live test 	 1
safe return 	 40
asia-pacific region 	 176
central role 	 546
civilizational 	 3
civilizational ties 	 1
regional countries 	 5
irrecoverable 	 3
irrecoverable shift 	 1
strategic balance 	 1
resurgent 	 31
ocean surveillance 	 4
strategic interests 	 7
extend influence 	 1
lofty rhetoric 	 1
unwavering 	 24
unwavering attention 	 1
societal 	 186
societal aspirations 	 1
geopolitics 	 16
young population 	 2
competencies 	 72
distorted portrayal 	 1
western media's 	 1
relative terms 	 5
public self-confidence 	 1
stunned observers 	 1
absolute numbers 	 8
sub-prime 	 13
sub-prime credit 	 2
bubble 	 271
zero-sum 	 3
unique scenario 	 1
global growth 	 8
worst-case 	 28
geopolitical matters 	 9
fresh opportunities 	 1
sino-indian relations 	 12
collateral consequences 	 2
local populations 	 14
conspicuous absence 	 2
budgetary constraints 	 10
anti-access 	 4
anti-access area 	 1
littoral 	 75
maritime power 	 3
air-sea battle 	 1
major conflicts 	 5
stalemate 	 64
military dominance 	 1
relative decline 	 8
capable provider 	 1
geopolitical re-balancing 	 1
regional power-play 	 9
strategic hedging 	 1
hedging 	 21
frugal 	 16
shrewd 	 43
shrewd market-access 	 1
market-access 	 2
global competition 	 14
indian budget 	 2
inter-asian 	 2
inter-asian trade 	 1
economic integration 	 11
regional markets 	 5
nodal road 	 1
special attention 	 73
global security 	 60
monetary fund 	 84
incontournable 	 1
incontournable role 	 1
western think-tanks 	 6
tell-tale 	 7
tell-tale signs 	 1
electoral voting 	 2
rapid changes 	 14
middle-class electorate 	 1
unrestricted mass 	 1
political debate 	 114
indian society 	 51
huge increase 	 4
global arena 	 8
popular business 	 5
relaxed 	 171
wake-up 	 15
wake-up call 	 20
mind-set 	 5
available expertise 	 2
western commentators 	 1
old colonial 	 9
immoral culture 	 1
twisted relationship 	 2
indian people 	 12
same class 	 29
indian journalists 	 1
native informants 	 1
informants 	 41
political place-holders 	 1
place-holders 	 1
real researchers 	 1
global exercise 	 1
internal markets 	 1
multilateral 	 130
formal alliances 	 1
american capacity 	 1
global outcomes 	 1
alliance-building 	 1
alliance-building activities 	 1
asian states 	 8
american-led 	 7
american-led construct 	 1
geopolitical frameworks 	 1
rules-based 	 4
rules-based trade 	 1
authoritarian capitalism 	 1
political systems 	 15
liberal democracies 	 60
democracies 	 50
western values 	 10
autocratic 	 29
autocratic leaders 	 1
curtailed 	 90
civil liberties 	 624
democratic institutions 	 14
asian populations 	 14
authoritarian leaders 	 1
classic example 	 21
progressive reduction 	 2
nuclear family 	 12
principled 	 35
principled stands 	 1
religious beliefs 	 234
several generations 	 108
western contemporaries 	 1
financial results 	 8
asian societies 	 3
'american 	 8
'american way 	 1
economic benchmarks 	 1
benchmarks 	 54
statutory 	 481
public nudity 	 2
nudity 	 61
permanent feature 	 7
american opinion 	 5
other nations 	 424
determined natives 	 1
own preachiness 	 1
preachiness 	 1
tendencies 	 156
flexible societies 	 1
multi-ethnic 	 35
multi-religious 	 5
multi-religious societies 	 1
former finance 	 8
fundamental error 	 2
u.s.-imposed 	 1
u.s.-imposed solution 	 1
small aircraft 	 11
institutional failures 	 6
moral standards 	 9
democratic ideals 	 20
western powers 	 78
tread 	 38
avoid entanglement 	 1
entanglement 	 20
european powers 	 22
corporate entities 	 30
non-western 	 22
non-western rational 	 1
asian diplomacy 	 2
post-colonial era 	 2
nationalist aspirations 	 4
developmental opportunities 	 1
cultural roots 	 6
historical legacies 	 1
legacies 	 41
senior-most 	 10
senior-most bureaucrats 	 2
western nations 	 30
ever-evolving 	 2
ever-evolving dynamics 	 1
geopolitical issues 	 2
key trends 	 2
official secrets 	 7
strict constrains 	 1
unauthorised 	 46
unauthorised biographies 	 1
unvetted 	 1
unvetted publications 	 1
civil servants 	 118
diplomatic cables 	 6
reputations 	 32
diplomatic establishment 	 1
divergent ideas 	 1
foreign secretary 	 70
bilateral ties 	 9
comparative assessment 	 3
nations-mandated 	 2
nations-mandated decolonization 	 1
decolonization 	 5
commercial rights 	 22
dot-com 	 20
military engagements 	 7
downward trend 	 17
socio-political project 	 1
sub-prime mortgage 	 5
mortgage 	 421
european identity 	 1
regional stability 	 6
political unity 	 18
inclusive growth 	 21
political appointments 	 10
demonstrate leadership 	 3
further devolution 	 2
european electorates 	 1
democratic deficit 	 2
corporate lobbying 	 1
opacity 	 26
political arrangements 	 5
authoritarian rule 	 12
libertarian democracy 	 1
ethnic tolerance 	 2
humanitarian solidarity 	 1
ukrainian crisis 	 7
war-era 	 20
war-era fears 	 1
political solution 	 14
european public-opinion 	 1
public-opinion 	 3
external conflict 	 2
military involvement 	 36
superpower 	 18
military policy 	 7
former australian 	 135
geopolitical terms 	 1
diplomats 	 180
weak spot 	 6
indian diplomacy 	 4
unsatisfying compromises 	 1
compromises 	 43
future demographics 	 1
selective immigration 	 1
political sentiment 	 2
onerous 	 26
onerous residency 	 1
ethnic composition 	 23
cultural identity 	 78
political discourse 	 26
non-european origin 	 1
societal prejudices 	 1
prejudices 	 57
political complacency 	 1
complacency 	 19
radicalization 	 17
operational nerve-centre 	 1
nerve-centre 	 1
several terror 	 1
radicals 	 156
logistical 	 119
logistical base 	 1
terrorist 	 564
terrorist attacks 	 380
foreign fighters 	 4
european citizens 	 22
huge challenges 	 2
vast population 	 3
domestic growth 	 8
national income 	 17
digital divide 	 14
advanced economies 	 3
specialized centres 	 1
critical technologies 	 4
critical mass 	 36
strategic autonomy 	 1
cultural affinity 	 2
geopolitical assets 	 1
principal drivers 	 1
permanent members 	 29
nuclear-weapon 	 4
nuclear-weapon states 	 4
nuclear weapons 	 3156
built-up capacity 	 1
external relations 	 15
foreign policies 	 8
important say 	 1
day-to-day working 	 2
export-driven 	 4
export-driven growth 	 1
german leadership 	 4
stiff opposition 	 3
ominous 	 38
ominous unease 	 1
unease 	 21
global power-centres 	 1
power-centres 	 1
dilution 	 37
undermined efforts 	 2
exclusive club 	 30
general consensus 	 19
critical obstacle 	 2
insignificant entity 	 1
asian power 	 3
national priorities 	 70
interesting year 	 1
increased emphasis 	 16
own people 	 84
indian lives 	 1
changing world 	 48
excellent people 	 1
national preparedness 	 6
global commons 	 3
strategic discourse 	 1
military threats 	 10
holistic conceptions 	 1
new forms 	 49
mutual defence 	 2
new form 	 104
different nations 	 12
formal alliances. 	 1
alliances. 	 2
global alignment 	 3
globalized 	 15
globalized world 	 5
thinly-veiled warning 	 1
anti-national 	 7
anti-national elements 	 1
nation's enemies 	 1
institutional relationship 	 1
sovereign rights 	 18
sovereign legitimacy 	 1
national capitals 	 2
first countries 	 88
diplomatic dialogue 	 3
political statement 	 8
foundational agreements 	 1
bilateral partnership 	 2
growth-leading 	 1
growth-leading economies 	 1
broad-based 	 22
social clauses 	 4
domestic-sourcing 	 1
domestic-sourcing obligations 	 1
generic medicines 	 6
anti-dumping 	 7
anti-dumping safeguards 	 1
safeguards 	 57
traditional cash-crops 	 1
cash-crops 	 1
sterile 	 94
patented variants 	 1
overseas financing 	 1
visa restrictions 	 16
headway 	 70
perfect deal. 	 1
deal. 	 9
high time 	 21
suspended talks 	 3
indian industry 	 16
indian economy. 	 1
economy. 	 8
limited bandwidth 	 5
important sounding 	 1
dissimilar 	 42
dissimilar perspectives 	 1
qualitative effectiveness 	 1
further dialogue 	 1
significant policy 	 2
economic breakthroughs. 	 1
breakthroughs. 	 1
hard realities 	 3
rough world 	 1
strategic partners 	 22
irrelevant continent 	 1
serious business. 	 1
business. 	 44
strategic weight 	 1
commercial practices 	 3
normative behaviour 	 1
human trafficking 	 69
racial profiling 	 21
sexual abuse 	 3164
sexual exploitation 	 33
criminal gangs 	 30
half-hearted 	 10
half-hearted investigations 	 1
extraordinary rendition 	 5
rendition 	 186
inconclusive 	 74
inconclusive inquiries 	 1
illegal use 	 26
private lives 	 28
ordinary citizens 	 15
feeble prosecutions 	 1
prosecutions 	 117
manipulations 	 37
distortions 	 44
statutory labellings 	 1
labellings 	 1
undisclosed assets 	 1
aggressive tax 	 8
european banks 	 12
institutionalized discrimination 	 1
large conglomerates 	 2
conglomerates 	 45
manipulated 	 152
financial regulations 	 3
recent scandals 	 2
unethical business 	 2
suspect labour 	 1
french oil 	 5
german car-maker 	 1
car-maker 	 4
class-action 	 19
precautionary 	 22
precautionary measures 	 7
environmental safety 	 4
indian products 	 2
